digits,t,d,side,norm4,model_mean,survival
100,1517784771234517158735987097263346019709539307852510860631573799020454580493664380220827764151027089,155087568,d-1,0.01050,447903078.8,0.688964
100,4279179783725853792265788878161209395588901561255913501525751438925615974979078778904502014535489041,1368857808,d-1,0.09092,1733628367.7,0.442661
100,3178532016736373256982865975066333522160817934925448383513223216657430484174687438859668148072769147,242977332,d+1,0.01623,692790873.6,0.685837
100,4938604223354076714706006473726223532733486150026174562895152110345916456439752682942305648994706129,34961898,d-1,0.00232,377720672.3,0.898767
100,1586160698025835359429913241033451397745742277783270383127077018289417699165245855188203147008320117,1278320574,d-1,0.08646,1159450420.6,0.326260
100,7385826803363373167651634761514295363759115208527459937545984219576404030412147066242087280564404337,378598452,d+1,0.02490,1810064832.8,0.793927
100,4567810920414074016608107910002859352733958812950838299278356100450105271059373278381026586445249881,171972276,d+1,0.01141,716680930.1,0.768719
100,9632417766533611672793634002957687224072724721274894139135332717575733756676207660276565354342385169,185798748,d+1,0.01216,313842278.7,0.537925
100,7360714031239347361377407666512948304980041636601704214288530751257092966371373899211782510507977299,149113650,both,0.00981,355107795.8,0.639333
100,2818873765649416136187369003239619292741579064773418967267498263296122577578862595567104326218815181,3042602706,d+1,0.20364,1704863355.9,0.170039
100,4094825499504328261582840686233569037426667351789153333850062941725065379253160186267468733390546889,217127790,d-1,0.01443,369262835.9,0.540081
100,4403216840092525635815850986387385291691378837388681421694055870341880069383099747150685510067490817,28772682,d+1,0.00191,823744184.3,0.958399
100,4282972046874615279738765394680477576177434213736735507714974643231377155502615342488696445940828029,1621451910,d+1,0.10770,766012944.6,0.124381
100,3556189290422620769518342898019437388870996514325902266319554280131591903525550517289218685279344597,180640152,d+1,0.01204,381740694.1,0.605654
100,8774342797337645358820336955630123462798314197815800829050457133953955037502133502762618919290015697,4259402724,d-1,0.27924,1417616451.7,0.054400
100,9874433106145336796791768563028956928206576467733475582073129088491061210822707132359141666765985927,696434952,d-1,0.04556,658704763.9,0.340858
100,2808347085964080213332061472463634146010416611751422581458819320333169210902599496870220116791508469,146171448,both,0.00978,227881031.5,0.512231
100,7507138446813985144569418539781593200513138079980935849885892258894249410239197242647409841018732609,437896278,d+1,0.02879,962160722.3,0.616854
100,3443059058782635744554888939812320371722956017669839364907177454583394534910660536972428574221711651,690201726,d+1,0.04603,1576510106.0,0.627921
100,5923223228787441687290763537869502432775476173490451025051912272485241660297447927941814807527784841,3525239988,d-1,0.23277,1505502450.4,0.100736
100,7316150096737002903174093082387927706554913593318713014864217564913874710361852694933415461948451667,1492378992,d-1,0.09816,1397398504.6,0.337399
100,7028656772180929759036529096485809560774041650886450137134170850798036692064288455639906456308029759,1414871448,d+1,0.09313,859162828.9,0.193761
100,7237591532357566090393754946099448760423267032003032726212137456264551926012656418998398564536575781,34304778,d+1,0.00226,1056763597.4,0.961148
100,2516899518262176550315236075115441813917426782630682452179827956234780533962578460409923711812738891,1089407586,d+1,0.07307,1263845400.6,0.412216
100,6285443883341433733987711171186311802818498983873853914920827215347819006293995607760673556007542851,789979068,d-1,0.05211,1121395281.1,0.481182
100,3110240411277525384623750178401249469735795265385561849402045966027181219343181296321849167645135299,593014428,d-1,0.03962,518531632.8,0.313412
100,4515707373558394558652927975352580663592617680542365695529672347584651890971767455030011670508270681,122131986,d+1,0.00810,1169474452.3,0.887395
100,5018811428968570322528790449186261101081288139694307462761664022295874908941710138769346926893363937,486618582,d-1,0.03223,731436964.1,0.500178
100,1844987310434612751112429391764420391899738571079858433663314354435524558876557391476466556243972041,1184145618,d+1,0.07987,593430672.1,0.139353
100,6031377247465292926362584122429928346357683914109499225146608950931891316879319575246924629838743229,11916120,d-1,0.00079,562171391.2,0.973617
100,9154116108666956649045217304434647386259054268027623543502776642189549155888164270325607814887400961,2905457178,d+1,0.19033,1601098547.2,0.165283
100,8324847543558877545728238783131338943151289525347425101105674269783674784412624374930886718511445071,1202751816,d+1,0.07893,705342680.0,0.183284
100,6121681127878723831237979077943682177618621736366743243584824476159655558943928284907078570476914817,634476252,d-1,0.04187,1012821614.4,0.519875
100,1911206923319661059618404031523998174202477145739146623083311426480955224557669334145527915502330537,1833039222,d+1,0.12356,636495431.9,0.061077
100,1249042427366009236697791672459134759219536611550742355164552967626203621742358402870171561995290027,314240472,d+1,0.02135,746317328.5,0.638378
100,3836328181599378119933905985647905838704992198500987944069795783099690212621974384075066341265702967,242521722,d+1,0.01614,638448803.9,0.665595
100,4562704445538482221057237966929111734791258708952412482059613385967260042950672979781485584281560791,213572646,d+1,0.01417,750013505.8,0.733810
100,2984357198089941836445274807939059939635250265333664467432374922793740504366006895324128042664223287,304346382,d-1,0.02035,647412394.9,0.607613
100,4758953722393701651618176401826901441870007422080003713132484902900283771317745818528639049126575559,850398,d-1,0.00006,536305083.5,0.997658
100,6002578363227593510421675161172879733452974839138408051219705641043142449600388255324969242814850701,874281318,d+1,0.05771,865826273.7,0.356964
100,7222453284902932201876347057080648771798111325776190283913887268442275666204929062520890793295815901,3542699958,d-1,0.23308,1099071920.2,0.044401
100,6800550602574305370691433208509237124086187868111273794574642763669045505488238134692364863425709631,580301328,d-1,0.03822,764344189.1,0.455870
100,3933120198784931051540787012352144875472099316635220644052828261799164310195939157684737038268133319,69203928,d+1,0.00460,543773573.9,0.865692
100,7898589076872366120942493025676774488944051172294523192754844755738486776353837688616003192694301587,87537834,d-1,0.00575,1419632528.3,0.929829
100,7703856380425966416575907412226168648258660863803263469794387034648814070168879527991027923896752717,411038844,d-1,0.02701,1519393105.7,0.744759
100,4678218766501919594126093938286299877172349864686272745204402747964633771697967589572664891334603921,781970088,d+1,0.05186,633353882.6,0.287195
100,4795618922502674030946923678850451557982282428641375798841698760162756586583127703042959624039030401,700001178,d-1,0.04640,936970434.7,0.461537
100,6979802370806791324487549008589417915784976306126114121034291897386537823016294437581473497260555627,1491352764,d-1,0.09818,1681634194.9,0.402442
100,1339593953763280874779213863408034705889611099301002742647604133990203388731026293821441170670785919,74722362,d+1,0.00507,508543764.6,0.847654
100,9782953296493264566919427118781014740099604327950944186102857849602295801183352766629056420153003869,156551190,both,0.01024,448987173.3,0.687300
100,1941493289117417320839912163158312042082992937052666285283635296403581359594476618900927810909075597,47733504,d-1,0.00322,622069764.0,0.914440
100,6832388718877680944320255943277465881333076570087290431842134180354343638605370843708021083907784917,1660052682,d+1,0.10933,1519727484.7,0.329553
100,7600549576839168776720471802499644709114277877246797439891387419335410888508769019972644758576945151,103732308,d+1,0.00682,1305647347.3,0.911683
100,8103281993567378793301389916804197337388920435148085966974751983434156612614412222610684313432963497,780438252,d-1,0.05124,1403607704.5,0.557622
100,1277090751074551228976982262863144525439130010763321193093787317906650355093595850810248161584282361,574297218,d+1,0.03900,623539297.0,0.388980
100,2576698804036089610596006352179155046672162622994390080693201399098848246206453716748494206914484057,664562994,d-1,0.04455,1435710397.9,0.612236
100,9917225840023127997359483875694988791853290302704860729281985932087460488185742136209472160857981261,1029602886,d+1,0.06735,1572967137.1,0.505673
100,2772407994764751608612286259624701798587430833186157494925202832554164605236773972483172241695854071,566969718,d-1,0.03796,869915816.1,0.506947
100,5341454036736313245321530939693922223520640950587547865040947994666976484121620930584954483636593757,4085550882,d+1,0.27028,922095138.9,0.014733
100,6446769919007577446138146706930184110986122481098296837734521646321704453942388311687061530454463201,1320551598,d+1,0.08706,574456655.6,0.104834
100,4192976697021538447951044882907907576340754166177393362615916103136715010276778259086269821355367847,315303642,d+1,0.02095,1544060152.4,0.797984
100,2767881400765931944976252880494917473337024283504452240276344055745639799770977946006920576655655539,126246378,d-1,0.00845,500218900.1,0.758850
100,8198967873850360203393667931739610407280671133713318502462946296955103788370895333078478194709782637,3821673432,d-1,0.25086,1564054400.7,0.091578
100,6795821700228929516044438979632316174708355997753301871162879401632268475810137631887539494382893191,195243666,d+1,0.01286,794668086.9,0.764171
100,8258150426327456373273456828076435951086606957684406522255792645372503928109938738571859170900445869,15710478,both,0.00103,340563884.0,0.946231
100,1419037219800665543236601046134417232848899486486566342608126759289675676599842954439669032309040041,1184263548,d-1,0.08026,1364514747.2,0.409863
100,9461778070016871597614449600892605389490818397734972070467183179039420880134597187330862783465549859,63768780,d+1,0.00417,373197740.7,0.826420
100,7007500128694836915788070092159670180501178316352815517619114463031394150326497659725035770397453387,2116445364,d-1,0.13932,772975432.3,0.069590
100,9329739778915139673284818871023086073098570406233185433605372524592767927604932714899807960082062407,821918964,d-1,0.05382,1756372005.6,0.609199
100,6703019467413111232263534759931540967008018539027647432083612997087302633040317296292465874759050181,2633433258,d+1,0.17349,1064152486.2,0.089014
100,6282591337299378978936307903330729900783361358942065396770532094285222348768646131515075480421015317,197602332,d-1,0.01303,1356941494.4,0.848808
100,2738856829845941028299297522326996533907044193628970325344795061733041344173550962881319224292780711,421728756,d+1,0.02824,953565055.1,0.625006
100,6206087541569363428051110681747301691645388229661506159038108907379324857366658681022330391419686897,24407322,d-1,0.00161,502003555.9,0.943462
100,3398167594830113658635816201938699335849568965432389373946081576851909172732659266563574882809202099,296619972,d-1,0.01979,379823848.6,0.446268
100,8986189055669867169768646733312466435812291853829954127638224226776615658812916906653544289316826991,1421227098,d-1,0.09313,1151846323.6,0.287521
100,3108457837183547877810505887095287367188581369187259827204975832939802615624504454363648863254329697,1232695632,d-1,0.08236,888334772.0,0.248029
100,4285552029023255061703497650576139811337582743507027042009214280154294816103850390761915873063851349,210408012,d+1,0.01398,374043134.4,0.554000
100,6113108746992838325571899903283095786930605390859757784305103606751654938691724295711834115931385517,340236864,d-1,0.02245,561736804.0,0.530488
